#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   12.043  12.043 eV
   5.940  0.4260E+00  0.4260E+00  0.1377E+02
   5.950  0.4277E+00  0.4277E+00  0.1378E+02
   5.960  0.4293E+00  0.4293E+00  0.1379E+02
   5.970  0.4307E+00  0.4307E+00  0.1380E+02
   5.980  0.4318E+00  0.4318E+00  0.1381E+02
   5.990  0.4328E+00  0.4328E+00  0.1382E+02
   6.000  0.4336E+00  0.4336E+00  0.1382E+02
   6.010  0.4342E+00  0.4342E+00  0.1383E+02
   6.020  0.4346E+00  0.4346E+00  0.1384E+02
   6.030  0.4348E+00  0.4348E+00  0.1385E+02
   6.040  0.4347E+00  0.4347E+00  0.1386E+02
   6.050  0.4345E+00  0.4345E+00  0.1387E+02
   6.060  0.4341E+00  0.4341E+00  0.1388E+02
   6.070  0.4335E+00  0.4335E+00  0.1388E+02
   6.080  0.4327E+00  0.4327E+00  0.1389E+02
   6.090  0.4317E+00  0.4317E+00  0.1390E+02
   6.100  0.4305E+00  0.4305E+00  0.1391E+02
   6.110  0.4293E+00  0.4293E+00  0.1392E+02
   6.120  0.4281E+00  0.4281E+00  0.1393E+02
   6.130  0.4270E+00  0.4270E+00  0.1394E+02
   6.140  0.4260E+00  0.4260E+00  0.1394E+02
   6.150  0.4242E+00  0.4242E+00  0.1395E+02
   6.160  0.4226E+00  0.4226E+00  0.1396E+02
   6.170  0.4210E+00  0.4210E+00  0.1397E+02
   6.180  0.4195E+00  0.4195E+00  0.1398E+02
   6.190  0.4181E+00  0.4181E+00  0.1399E+02
   6.200  0.4168E+00  0.4168E+00  0.1400E+02
   6.210  0.4158E+00  0.4158E+00  0.1400E+02
   6.220  0.4150E+00  0.4150E+00  0.1401E+02
   6.230  0.4144E+00  0.4144E+00  0.1402E+02
   6.240  0.4137E+00  0.4137E+00  0.1403E+02
   6.250  0.4126E+00  0.4126E+00  0.1404E+02
   6.260  0.4111E+00  0.4111E+00  0.1404E+02
   6.270  0.4097E+00  0.4097E+00  0.1405E+02
   6.280  0.4084E+00  0.4084E+00  0.1406E+02
   6.290  0.4072E+00  0.4072E+00  0.1407E+02
   6.300  0.4061E+00  0.4061E+00  0.1408E+02
   6.310  0.4051E+00  0.4051E+00  0.1409E+02
   6.320  0.4042E+00  0.4042E+00  0.1409E+02
   6.330  0.4034E+00  0.4034E+00  0.1410E+02
