 &plot nbnd=  36, nks=    91 /
   11.220   11.220   13.647   15.231   16.144   16.144   19.875   23.307   23.307   24.041
   24.413   24.413   27.248   33.661   33.840   33.840   34.430   34.430   35.569   35.609
   35.609   37.946   40.264   40.867   40.867   41.550
            0.300000  0.300000  0.300000
   -8.328   -8.263   -8.263   -8.197   -8.197   -5.165    1.642    5.768    5.768    7.806
   11.209   11.209   13.280   15.263   15.899   15.899   19.443   23.445   23.445   24.310
   24.310   24.432   26.572   33.744   33.744   34.442   34.442   34.548   35.430   36.327
   36.327   37.969   41.008   41.237   41.237   41.910
            0.275000  0.275000  0.275000
   -8.323   -8.264   -8.264   -8.198   -8.198   -5.303    2.021    5.845    5.845    7.880
   11.179   11.179   12.882   15.342   15.709   15.709   18.943   22.947   22.947   24.880
   24.880   24.910   25.946   33.623   33.623   34.379   34.379   35.294   35.407   37.159
   37.159   37.907   41.625   41.625   41.855   42.294
            0.250000  0.250000  0.250000
   -8.317   -8.266   -8.266   -8.198   -8.198   -5.435    2.420    5.927    5.927    7.957
   11.128   11.128   12.475   15.438   15.580   15.580   18.435   22.374   22.374   25.063
   25.563   25.563   25.739   33.499   33.499   34.296   34.296   35.164   36.149   37.905
   38.028   38.028   42.006   42.006   42.682   42.682
            0.225000  0.225000  0.225000
   -8.311   -8.267   -8.267   -8.198   -8.198   -5.559    2.836    6.015    6.015    8.032
   11.054   11.054   12.073   15.514   15.514   15.521   17.966   21.804   21.804   24.540
   26.276   26.278   26.278   33.380   33.380   34.208   34.208   35.043   36.550   38.203
   38.900   38.900   42.184   42.184   42.903   42.903
            0.200000  0.200000  0.200000
   -8.305   -8.269   -8.269   -8.198   -8.198   -5.673    3.265    6.105    6.105    8.098
   10.960   10.960   11.684   15.510   15.510   15.551   17.588   21.251   21.251   23.960
   26.927   27.014   27.014   33.269   33.269   34.123   34.123   34.931   36.528   38.879
   39.705   39.705   41.668   41.668   43.154   43.154
            0.175000  0.175000  0.175000
   -8.299   -8.270   -8.270   -8.199   -8.199   -5.777    3.705    6.197    6.197    8.146
   10.849   10.849   11.319   15.475   15.564   15.564   17.361   20.717   20.717   23.396
   27.610   27.765   27.765   33.170   33.170   34.045   34.045   34.830   36.292   39.710
   40.015   40.015   41.373   41.373   43.300   43.596
            0.150000  0.150000  0.150000
   -8.294   -8.272   -8.272   -8.199   -8.199   -5.868    4.153    6.288    6.288    8.162
   10.729   10.729   10.990   15.274   15.672   15.672   17.310   20.207   20.207   22.860
   28.310   28.527   28.527   33.085   33.085   33.977   33.977   34.741   35.953   39.383
   39.383   40.546   41.984   41.984   43.116   44.080
            0.125000  0.125000  0.125000
   -8.289   -8.273   -8.273   -8.199   -8.199   -5.947    4.606    6.375    6.375    8.125
   10.607   10.607   10.714   14.994   15.825   15.825   17.394   19.721   19.721   22.358
   29.020   29.296   29.296   33.015   33.015   33.921   33.921   34.664   35.541   38.514
   38.514   41.247   42.820   42.820   43.067   44.574
            0.100000  0.100000  0.100000
   -8.285   -8.275   -8.275   -8.199   -8.199   -6.012    5.059    6.453    6.453    8.018
   10.493   10.493   10.505   14.697   16.014   16.014   17.555   19.267   19.267   21.900
   29.733   30.061   30.061   32.965   32.965   33.881   33.881   34.601   35.070   37.617
   37.617   41.592   43.401   43.665   43.665   45.057
            0.075000  0.075000  0.075000
   -8.282   -8.276   -8.276   -8.198   -8.198   -6.063    5.509    6.521    6.521    7.829
   10.368   10.394   10.394   14.428   16.229   16.229   17.744   18.850   18.850   21.499
   30.439   30.802   30.802   32.942   32.942   33.866   33.866   34.549   34.552   36.730
   36.730   41.608   44.097   44.467   44.467   45.500
            0.050000  0.050000  0.050000
   -8.279   -8.276   -8.276   -8.198   -8.198   -6.100    5.948    6.572    6.572    7.566
   10.293   10.317   10.317   14.215   16.449   16.449   17.925   18.488   18.488   21.174
   31.126   31.468   31.468   32.964   32.964   33.896   33.896   33.992   34.516   35.877
   35.877   41.530   44.907   45.194   45.194   45.866
            0.025000  0.025000  0.025000
   -8.277   -8.277   -8.277   -8.198   -8.198   -6.122    6.359    6.605    6.605    7.254
   10.260   10.268   10.268   14.079   16.635   16.635   18.059   18.217   18.217   20.956
   31.754   31.942   31.942   33.050   33.050   33.441   34.041   34.041   34.495   35.090
   35.090   41.463   45.656   45.788   45.788   46.125
            0.000000  0.000000  0.000000
   -8.277   -8.277   -8.277   -8.198   -8.198   -6.130    6.616    6.616    6.616    7.028
   10.252   10.252   10.252   14.033   16.715   16.715   18.110   18.110   18.110   20.877
   32.104   32.104   32.104   33.117   33.117   33.117   34.387   34.387   34.487   34.487
   34.487   41.439   46.040   46.040   46.040   46.266
            0.033333  0.000000  0.000000
   -8.277   -8.277   -8.277   -8.198   -8.198   -6.125    6.457    6.601    6.601    7.187
   10.234   10.273   10.273   14.060   16.615   16.719   18.119   18.119   18.188   20.925
   31.930   31.930   32.031   33.113   33.183   33.183   33.859   34.452   34.608   34.608
   35.024   41.453   45.837   45.837   45.879   46.123
            0.066667  0.000000  0.000000
   -8.278   -8.276   -8.276   -8.199   -8.198   -6.112    6.185    6.555    6.555    7.457
   10.183   10.335   10.335   14.142   16.370   16.733   18.148   18.148   18.369   21.066
   31.536   31.536   31.831   33.110   33.288   33.288   33.293   34.621   34.934   34.934
   35.616   41.495   45.355   45.385   45.385   45.984
            0.100000  0.000000  0.000000
   -8.280   -8.276   -8.276   -8.199   -8.198   -6.090    5.895    6.482    6.482    7.742
   10.103   10.435   10.435   14.272   16.057   16.757   18.196   18.196   18.578   21.299
   31.058   31.058   31.539   32.735   33.117   33.369   33.369   34.848   35.394   35.394
   36.215   41.556   44.712   44.822   44.822   45.820
            0.133333  0.000000  0.000000
   -8.283   -8.275   -8.275   -8.199   -8.198   -6.060    5.601    6.387    6.387    8.028
   10.001   10.568   10.568   14.444   15.722   16.789   18.263   18.263   18.780   21.618
   30.547   30.547   31.190   32.185   33.137   33.434   33.434   35.098   35.926   35.926
   36.822   41.617   44.047   44.196   44.196   45.617
            0.166667  0.000000  0.000000
   -8.286   -8.274   -8.274   -8.200   -8.197   -6.020    5.307    6.275    6.275    8.307
    9.883   10.730   10.730   14.646   15.391   16.831   18.350   18.350   18.965   22.011
   30.023   30.023   30.805   31.645   33.168   33.495   33.495   35.349   36.498   36.498
   37.435   41.636   43.416   43.529   43.529   45.355
            0.200000  0.000000  0.000000
   -8.290   -8.272   -8.272   -8.201   -8.197   -5.973    5.014    6.148    6.148    8.573
    9.758   10.916   10.916   14.820   15.129   16.883   18.456   18.456   19.136   22.466
   29.495   29.495   30.400   31.115   33.208   33.558   33.558   35.590   37.092   37.092
   38.054   41.520   42.839   42.839   42.889   44.906
            0.233333  0.000000  0.000000
   -8.294   -8.271   -8.271   -8.201   -8.196   -5.917    4.722    6.013    6.013    8.816
    9.636   11.122   11.122   14.674   15.233   16.943   18.581   18.581   19.300   22.970
   28.968   28.968   29.981   30.594   33.258   33.626   33.626   35.814   37.697   37.697
   38.676   41.166   42.139   42.139   42.517   44.363
            0.266667  0.000000  0.000000
   -8.299   -8.269   -8.269   -8.202   -8.196   -5.853    4.431    5.872    5.872    9.011
    9.542   11.344   11.344   14.410   15.506   17.013   18.725   18.725   19.461   23.513
   28.445   28.445   29.556   30.082   33.317   33.702   33.702   36.013   38.296   38.296
   39.300   40.622   41.449   41.449   42.166   43.938
            0.300000  0.000000  0.000000
   -8.304   -8.267   -8.267   -8.203   -8.196   -5.781    4.143    5.728    5.728    9.092
    9.536   11.579   11.579   14.170   15.812   17.092   18.890   18.890   19.625   24.088
   27.927   27.927   29.128   29.581   33.383   33.785   33.785   36.181   38.846   38.846
   39.922   40.005   40.814   40.814   41.683   43.662
            0.333333  0.000000  0.000000
   -8.310   -8.265   -8.265   -8.204   -8.195   -5.701    3.857    5.584    5.584    9.039
    9.633   11.826   11.826   13.973   16.137   17.181   19.073   19.073   19.797   24.689
   27.416   27.416   28.700   29.089   33.458   33.876   33.876   36.304   39.144   39.144
   39.386   40.438   40.438   40.537   41.079   43.448
            0.366667  0.000000  0.000000
   -8.315   -8.263   -8.263   -8.205   -8.194   -5.614    3.574    5.440    5.440    8.931
    9.747   12.081   12.081   13.833   16.476   17.278   19.277   19.277   19.978   25.312
   26.912   26.912   28.275   28.607   33.540   33.974   33.974   36.356   38.811   38.834
   38.834   40.413   40.680   40.680   41.136   43.231
            0.400000  0.000000  0.000000
   -8.321   -8.260   -8.260   -8.206   -8.193   -5.520    3.294    5.298    5.298    8.811
    9.828   12.344   12.344   13.757   16.826   17.385   19.500   19.500   20.172   25.954
   26.415   26.415   27.856   28.136   33.630   34.081   34.081   36.287   38.218   38.218
   38.337   39.728   41.234   41.234   41.703   42.995
            0.433333  0.000000  0.000000
   -8.326   -8.258   -8.258   -8.207   -8.193   -5.419    3.017    5.161    5.161    8.690
    9.861   12.613   12.613   13.753   17.184   17.501   19.742   19.742   20.379   25.927
   25.927   26.611   27.445   27.675   33.726   34.195   34.195   36.039   37.537   37.537
   38.016   39.055   41.855   41.855   42.212   42.746
            0.466667  0.000000  0.000000
   -8.332   -8.255   -8.255   -8.209   -8.192   -5.312    2.743    5.028    5.028    8.574
    9.844   12.887   12.887   13.817   17.546   17.625   20.004   20.004   20.601   25.448
   25.448   27.045   27.224   27.283   33.827   34.316   34.316   35.613   36.841   36.841
   37.782   38.470   42.458   42.458   42.491   42.626
            0.500000  0.000000  0.000000
   -8.337   -8.253   -8.253   -8.210   -8.191   -5.198    2.473    4.900    4.900    8.464
    9.783   13.166   13.166   13.944   17.759   17.910   20.285   20.285   20.840   24.978
   24.978   26.659   26.784   27.965   33.929   34.442   34.442   35.078   36.146   36.146
   37.362   38.193   42.236   42.754   42.754   42.910
            0.533333  0.000000  0.000000
   -8.342   -8.250   -8.250   -8.211   -8.190   -5.079    2.207    4.779    4.779    8.362
    9.685   13.447   13.447   14.123   17.901   18.272   20.585   20.585   21.096   24.518
   24.518   26.290   26.355   28.655   34.009   34.511   34.564   34.564   35.464   35.464
   36.749   38.177   41.986   42.563   42.563   43.065
            0.566667  0.000000  0.000000
   -8.347   -8.248   -8.248   -8.213   -8.190   -4.955    1.946    4.664    4.664    8.268
    9.563   13.732   13.732   14.343   18.052   18.626   20.903   20.903   21.371   24.068
   24.068   25.937   25.943   29.348   33.771   34.240   34.572   34.572   34.910   34.910
   36.105   38.239   41.745   42.283   42.283   43.125
            0.600000  0.000000  0.000000
   -8.352   -8.245   -8.245   -8.214   -8.189   -4.827    1.690    4.556    4.556    8.183
    9.425   14.018   14.018   14.593   18.212   18.967   21.240   21.240   21.665   23.629
   23.629   25.530   25.624   30.038   33.177   34.022   34.022   34.297   34.927   34.927
   35.491   38.325   41.519   41.990   41.990   43.128
            0.633333  0.000000  0.000000
   -8.357   -8.243   -8.243   -8.215   -8.188   -4.695    1.441    4.455    4.455    8.108
    9.279   14.305   14.305   14.865   18.379   19.286   21.594   21.594   21.979   23.203
   23.203   25.135   25.341   30.710   32.554   33.362   33.362   34.283   35.013   35.068
   35.068   38.416   41.314   41.698   41.698   43.099
            0.666667  0.000000  0.000000
   -8.361   -8.240   -8.240   -8.217   -8.188   -4.561    1.200    4.362    4.362    8.043
    9.131   14.593   14.593   15.152   18.554   19.575   21.958   21.958   22.313   22.796
   22.796   24.752   25.105   31.328   31.932   32.701   32.701   33.988   34.893   35.223
   35.223   38.500   41.134   41.410   41.410   43.055
            0.700000  0.000000  0.000000
   -8.365   -8.238   -8.238   -8.218   -8.187   -4.426    0.967    4.278    4.278    7.988
    8.984   14.879   14.879   15.448   18.735   19.820   22.240   22.240   22.503   22.503
   22.665   24.382   24.929   31.308   31.795   32.047   32.047   33.641   35.004   35.385
   35.385   38.569   40.988   41.129   41.129   43.005
            0.733333  0.000000  0.000000
   -8.369   -8.236   -8.236   -8.219   -8.186   -4.292    0.745    4.202    4.202    7.944
    8.843   15.163   15.163   15.748   18.923   20.008   21.960   21.960   22.804   22.804
   23.033   24.025   24.829   30.702   31.402   31.402   31.853   33.626   35.200   35.549
   35.549   38.619   40.858   40.858   40.882   42.953
            0.766667  0.000000  0.000000
   -8.372   -8.234   -8.234   -8.220   -8.186   -4.160    0.536    4.134    4.134    7.910
    8.709   15.442   15.442   16.049   19.115   20.130   21.597   21.597   23.221   23.221
   23.415   23.684   24.820   30.107   30.768   30.768   31.497   33.962   35.472   35.713
   35.713   38.647   40.599   40.599   40.820   42.903
            0.800000  0.000000  0.000000
   -8.375   -8.232   -8.232   -8.221   -8.185   -4.034    0.342    4.075    4.075    7.887
    8.584   15.712   15.712   16.344   19.309   20.181   21.249   21.249   23.361   23.661
   23.661   23.804   24.912   29.524   30.145   30.145   30.982   34.361   35.843   35.874
   35.874   38.662   40.355   40.355   40.801   42.858
            0.833333  0.000000  0.000000
   -8.377   -8.231   -8.231   -8.222   -8.185   -3.916    0.167    4.024    4.024    7.874
    8.470   15.971   15.971   16.627   19.503   20.166   20.923   20.923   23.058   24.118
   24.118   24.196   25.105   28.957   29.534   29.534   30.424   34.685   36.027   36.027
   36.317   38.686   40.130   40.130   40.820   42.818
            0.866667  0.000000  0.000000
   -8.379   -8.230   -8.230   -8.222   -8.184   -3.811    0.015    3.983    3.983    7.871
    8.368   16.210   16.210   16.893   19.691   20.100   20.628   20.628   22.781   24.589
   24.592   24.592   25.388   28.406   28.935   28.935   29.863   34.919   36.168   36.168
   36.830   38.763   39.931   39.931   40.866   42.784
            0.900000  0.000000  0.000000
   -8.381   -8.229   -8.229   -8.223   -8.184   -3.721   -0.111    3.951    3.951    7.877
    8.279   16.420   16.420   17.128   19.864   20.004   20.375   20.375   22.537   24.985
   25.081   25.081   25.735   27.876   28.349   28.349   29.321   35.085   36.290   36.290
   37.269   38.976   39.763   39.763   40.922   42.757
            0.933333  0.000000  0.000000
   -8.382   -8.228   -8.228   -8.223   -8.184   -3.653   -0.205    3.928    3.928    7.890
    8.208   16.587   16.587   17.320   19.904   20.011   20.176   20.176   22.341   25.388
   25.583   25.583   26.106   27.371   27.778   27.778   28.823   35.198   36.386   36.386
   37.537   39.400   39.635   39.635   40.968   42.438
            0.966667  0.000000  0.000000
   -8.382   -8.227   -8.227   -8.223   -8.184   -3.610   -0.264    3.914    3.914    7.904
    8.158   16.698   16.698   17.447   19.828   20.047   20.047   20.112   22.210   25.782
   26.090   26.090   26.433   26.912   27.229   27.229   28.426   35.265   36.447   36.447
   37.652   39.554   39.554   39.993   40.949   41.762
            1.000000  0.000000  0.000000
   -8.383   -8.227   -8.227   -8.223   -8.184   -3.596   -0.284    3.910    3.910    7.911
    8.139   16.736   16.736   17.492   19.799   20.002   20.002   20.149   22.163   26.022
   26.479   26.479   26.600   26.629   26.826   26.826   28.258   35.288   36.468   36.468
   37.681   39.526   39.526   40.559   40.682   41.434
            1.000000  0.025000  0.025000
   -8.383   -8.228   -8.227   -8.223   -8.184   -3.595   -0.282    3.881    3.914    7.934
    8.167   16.669   16.699   17.490   19.642   19.818   20.233   20.321   22.218   25.864
   26.208   26.493   26.586   26.751   26.841   27.142   28.307   35.044   36.465   36.485
   37.852   39.238   39.531   40.649   40.799   41.525
            1.000000  0.050000  0.050000
   -8.382   -8.228   -8.228   -8.223   -8.184   -3.593   -0.276    3.800    3.927    7.984
    8.269   16.499   16.593   17.447   19.519   19.555   20.555   20.583   22.371   25.554
   25.815   26.535   26.614   26.886   26.971   27.582   28.454   34.497   36.436   36.456
   38.221   38.765   39.546   40.682   41.033   41.790
            1.000000  0.075000  0.075000
   -8.382   -8.230   -8.228   -8.222   -8.185   -3.590   -0.266    3.678    3.949    8.030
    8.461   16.271   16.429   17.315   19.269   19.517   20.810   20.963   22.596   25.207
   25.429   26.606   26.674   26.961   27.166   28.043   28.695   33.840   36.248   36.440
   38.119   38.873   39.567   40.719   41.139   41.199
            1.000000  0.100000  0.100000
   -8.381   -8.231   -8.229   -8.221   -8.185   -3.587   -0.253    3.529    3.979    8.073
    8.731   16.017   16.222   17.096   18.967   19.620   21.089   21.352   22.864   24.855
   25.060   26.706   26.757   27.069   27.330   28.514   29.010   33.146   35.887   36.415
   37.787   39.310   39.582   40.392   40.764   41.359
            1.000000  0.125000  0.125000
   -8.379   -8.232   -8.229   -8.220   -8.186   -3.584   -0.236    3.367    4.018    8.117
    9.058   15.750   15.984   16.817   18.656   19.791   21.388   21.731   23.157   24.512
   24.717   26.837   26.858   27.212   27.479   28.992   29.375   32.451   35.370   36.379
   37.579   39.414   39.676   39.828   40.809   41.533
            1.000000  0.150000  0.150000
   -8.378   -8.234   -8.230   -8.218   -8.187   -3.584   -0.215    3.204    4.065    8.168
    9.429   15.480   15.726   16.504   18.342   19.997   21.704   22.074   23.458   24.188
   24.418   26.973   27.000   27.390   27.631   29.465   29.761   31.783   34.764   36.327
   37.464   38.737   39.788   39.905   40.805   41.318
            1.000000  0.175000  0.175000
   -8.377   -8.236   -8.231   -8.217   -8.188   -3.587   -0.192    3.049    4.121    8.225
    9.833   15.213   15.457   16.176   18.030   20.216   22.030   22.330   23.759   23.886
   24.211   27.094   27.195   27.608   27.796   29.891   30.128   31.218   34.134   36.246
   37.399   37.996   39.834   39.846   40.643   41.129
            1.000000  0.200000  0.200000
   -8.375   -8.238   -8.232   -8.215   -8.189   -3.595   -0.164    2.910    4.184    8.288
   10.262   14.954   15.181   15.841   17.722   20.430   22.361   22.429   23.600   24.052
   24.166   27.215   27.424   27.867   27.980   29.969   30.465   31.051   33.536   36.103
   37.305   37.357   39.304   39.927   40.651   41.171
            1.000000  0.225000  0.225000
   -8.373   -8.240   -8.233   -8.214   -8.190   -3.609   -0.133    2.791    4.254    8.358
   10.706   14.709   14.902   15.506   17.420   20.623   22.351   22.695   23.337   24.295
   24.335   27.330   27.685   28.168   28.172   29.579   30.765   31.374   33.051   35.798
   36.770   37.323   38.604   40.021   40.769   41.258
            1.000000  0.250000  0.250000
   -8.371   -8.241   -8.234   -8.212   -8.191   -3.633   -0.097    2.697    4.332    8.434
   11.157   14.486   14.625   15.174   17.127   20.779   22.154   23.027   23.109   24.516
   24.604   27.426   27.980   28.316   28.510   29.200   30.838   31.845   32.827   35.252
   36.474   37.279   37.882   40.129   40.910   41.362
            0.966667  0.241667  0.241667
   -8.372   -8.241   -8.234   -8.213   -8.190   -3.633   -0.102    2.737    4.309    8.413
   11.011   14.442   14.684   15.402   17.265   20.685   22.042   22.818   23.371   24.483
   24.612   27.226   27.632   28.457   28.662   29.289   30.730   31.746   32.979   35.458
   36.542   37.261   38.135   40.098   40.328   41.712
            0.933333  0.233333  0.233333
   -8.372   -8.241   -8.234   -8.213   -8.190   -3.654   -0.086    2.801    4.295    8.403
   10.872   14.282   14.682   15.748   17.481   20.504   21.744   22.475   23.778   24.571
   24.748   26.865   27.143   28.730   29.013   29.367   30.395   31.901   33.273   35.641
   36.619   37.160   38.410   39.601   40.089   41.824
            0.900000  0.225000  0.225000
   -8.372   -8.241   -8.234   -8.213   -8.190   -3.696   -0.047    2.885    4.291    8.404
   10.743   14.093   14.631   16.120   17.760   20.261   21.411   22.076   24.056   24.862
   24.929   26.516   26.660   28.793   29.421   29.548   30.104   32.201   33.624   35.776
   36.725   36.950   38.624   39.027   40.108   41.805
            0.866667  0.216667  0.216667
   -8.371   -8.241   -8.235   -8.213   -8.189   -3.759    0.017    2.987    4.296    8.414
   10.626   13.897   14.546   16.484   18.084   19.979   21.083   21.664   24.139   25.090
   25.288   26.230   26.299   28.474   29.867   29.883   30.038   32.566   34.003   35.844
   36.586   36.883   38.326   39.126   40.161   41.793
            0.833333  0.208333  0.208333
   -8.370   -8.241   -8.236   -8.213   -8.189   -3.841    0.107    3.105    4.310    8.435
   10.521   13.702   14.438   16.816   18.435   19.682   20.780   21.262   24.076   25.113
   25.551   25.961   26.448   27.982   29.952   30.345   30.435   32.968   34.388   35.842
   36.069   37.097   37.984   39.449   40.248   41.805
            0.800000  0.200000  0.200000
   -8.368   -8.241   -8.237   -8.213   -8.189   -3.939    0.222    3.236    4.334    8.465
   10.428   13.510   14.314   17.079   18.791   19.398   20.520   20.893   23.884   24.864
   25.613   25.980   26.971   27.447   29.990   30.851   30.943   33.387   34.699   35.536
   35.785   37.354   37.746   39.804   40.369   41.842
            0.766667  0.191667  0.191667
   -8.367   -8.242   -8.238   -8.213   -8.189   -4.051    0.360    3.378    4.368    8.502
   10.350   13.323   14.179   17.226   19.102   19.158   20.325   20.603   23.602   24.475
   25.668   26.159   26.920   27.628   30.042   31.383   31.475   33.777   34.521   35.500
   35.692   37.571   37.641   40.176   40.521   41.895
            0.733333  0.183333  0.183333
   -8.364   -8.243   -8.239   -8.213   -8.189   -4.172    0.520    3.530    4.411    8.547
   10.284   13.144   14.037   17.210   18.974   19.256   20.223   20.507   23.286   24.053
   25.675   26.387   26.503   28.318   30.104   31.936   32.009   33.682   34.433   35.574
   35.870   37.439   37.951   40.562   40.701   41.946
            0.700000  0.175000  0.175000
   -8.362   -8.245   -8.241   -8.212   -8.189   -4.301    0.699    3.690    4.464    8.596
   10.233   12.974   13.887   17.037   18.817   19.156   20.225   20.697   22.988   23.631
   25.441   26.376   26.635   29.019   30.179   32.429   32.510   33.185   34.819   35.441
   36.294   37.356   38.278   40.905   40.954   41.940
            0.666667  0.166667  0.166667
   -8.359   -8.246   -8.243   -8.212   -8.189   -4.434    0.897    3.856    4.526    8.649
   10.193   12.816   13.731   16.756   18.649   18.909   20.283   21.069   22.763   23.218
   25.006   26.492   26.895   29.664   30.306   32.141   33.101   33.381   35.225   35.300
   36.690   37.372   38.618   41.130   41.336   41.796
            0.633333  0.158333  0.158333
   -8.355   -8.248   -8.245   -8.211   -8.189   -4.570    1.110    4.027    4.598    8.705
   10.164   12.671   13.569   16.418   18.461   18.621   20.305   21.510   22.676   22.825
   24.524   26.691   27.164   29.982   30.691   31.590   33.704   33.938   35.158   35.571
   36.981   37.591   38.968   41.372   41.409   41.804
            0.600000  0.150000  0.150000
   -8.351   -8.249   -8.247   -8.211   -8.190   -4.706    1.337    4.202    4.678    8.761
   10.141   12.544   13.399   16.054   18.260   18.331   20.219   21.937   22.497   22.769
   24.042   26.925   27.442   29.878   30.932   31.587   34.305   34.544   35.032   35.793
   37.238   37.993   39.326   41.051   41.624   42.152
            0.566667  0.141667  0.141667
   -8.347   -8.251   -8.249   -8.210   -8.190   -4.840    1.578    4.380    4.768    8.818
   10.119   12.437   13.222   15.684   18.051   18.055   20.021   21.931   22.640   23.027
   23.576   27.176   27.728   29.446   30.828   32.274   34.715   35.112   35.162   35.881
   37.589   38.460   39.686   40.653   41.862   42.470
            0.533333  0.133333  0.133333
   -8.342   -8.253   -8.251   -8.209   -8.191   -4.972    1.830    4.560    4.865    8.875
   10.092   12.353   13.037   15.320   17.800   17.836   19.756   21.606   23.108   23.136
   23.421   27.436   28.022   28.839   30.846   33.036   34.652   35.679   35.698   35.965
   38.028   38.938   40.036   40.263   41.921   42.496
            0.500000  0.125000  0.125000
   -8.337   -8.255   -8.253   -8.208   -8.192   -5.100    2.094    4.740    4.971    8.931
   10.055   12.291   12.843   14.977   17.569   17.613   19.465   21.262   22.681   23.679
   23.867   27.672   28.214   28.324   30.923   33.802   34.523   35.757   36.326   36.490
   38.513   39.345   39.969   40.339   41.627   42.620
            0.466667  0.116667  0.116667
   -8.332   -8.257   -8.256   -8.207   -8.192   -5.223    2.368    4.920    5.085    8.987
   10.001   12.244   12.641   14.668   17.365   17.376   19.179   20.926   22.267   24.243
   24.366   27.410   28.086   28.636   31.027   34.391   34.524   35.741   36.986   37.099
   38.969   39.373   40.137   40.449   41.414   42.299
            0.433333  0.108333  0.108333
   -8.327   -8.259   -8.258   -8.206   -8.193   -5.340    2.651    5.098    5.205    9.040
    9.930   12.196   12.431   14.414   17.122   17.188   18.916   20.602   21.871   24.822
   24.898   26.763   28.354   28.957   31.147   34.263   35.025   35.922   37.640   37.644
   38.996   39.632   40.203   40.580   41.541   41.900
            0.400000  0.100000  0.100000
   -8.322   -8.261   -8.260   -8.205   -8.194   -5.451    2.942    5.274    5.332    9.088
    9.846   12.126   12.215   14.239   16.848   17.039   18.688   20.293   21.494   25.413
   25.449   26.109   28.655   29.288   31.279   34.141   35.118   36.481   37.897   38.268
   39.057   39.819   40.074   40.969   41.622   41.803
            0.366667  0.091667  0.091667
   -8.316   -8.263   -8.262   -8.204   -8.194   -5.555    3.241    5.446    5.464    9.120
    9.761   11.995   12.012   14.164   16.554   16.917   18.501   19.998   21.135   25.437
   26.014   26.047   28.967   29.629   31.420   34.026   35.043   37.087   37.840   38.677
   39.505   39.602   40.258   41.152   41.839   41.939
            0.333333  0.083333  0.083333
   -8.311   -8.265   -8.265   -8.203   -8.195   -5.651    3.547    5.599    5.613    9.116
    9.696   11.771   11.845   14.194   16.247   16.820   18.354   19.719   20.792   24.812
   26.626   26.629   29.288   29.980   31.569   33.920   34.924   37.157   38.141   38.495
   39.937   39.941   40.199   41.521   41.650   42.317
            0.300000  0.075000  0.075000
   -8.305   -8.267   -8.267   -8.202   -8.196   -5.740    3.860    5.738    5.774    9.052
    9.678   11.549   11.638   14.317   15.934   16.747   18.244   19.456   20.464   24.202
   27.228   27.245   29.615   30.342   31.725   33.821   34.787   36.843   38.059   38.541
   39.834   40.346   40.789   41.231   41.959   42.848
